"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Oct 10 09:10:14 GMT 2024","Thu Oct 10 09:10:14 GMT 2024","18","GetLinked Collection","Assessment as a service","Video Interview","","","accept interview invitation",""
"broken","Thu Oct 10 09:10:28 GMT 2024","Thu Oct 10 09:10:28 GMT 2024","103","GetLinked Collection","Job","JOB PIPELINE","","","export pipeline stage",""
"passed","Thu Oct 10 09:10:26 GMT 2024","Thu Oct 10 09:10:26 GMT 2024","36","GetLinked Collection","Job","JOB PIPELINE","","","create a default job pipeline",""
"broken","Thu Oct 10 09:10:14 GMT 2024","Thu Oct 10 09:10:14 GMT 2024","62","GetLinked Collection","Assessment as a service","Video Interview","","","candidate answer",""
"passed","Thu Oct 10 09:07:18 GMT 2024","Thu Oct 10 09:07:18 GMT 2024","44","GetLinked Collection","AUTHENTICATION","","","","Forgot_password",""
"passed","Thu Oct 10 09:10:26 GMT 2024","Thu Oct 10 09:10:26 GMT 2024","37","GetLinked Collection","Job","JOB PIPELINE","","","delete pipeline",""
"broken","Thu Oct 10 09:10:26 GMT 2024","Thu Oct 10 09:10:26 GMT 2024","118","GetLinked Collection","Job","JOB PIPELINE","","","job application pipeline details",""
"passed","Thu Oct 10 09:10:08 GMT 2024","Thu Oct 10 09:10:08 GMT 2024","58","GetLinked Collection","Assessment as a service","Take Assessment","","","candidate answer",""
"passed","Thu Oct 10 09:07:18 GMT 2024","Thu Oct 10 09:07:18 GMT 2024","77","GetLinked Collection","AUTHENTICATION Copy","","","","verify_account",""
"passed","Thu Oct 10 09:10:08 GMT 2024","Thu Oct 10 09:10:08 GMT 2024","40","GetLinked Collection","Assessment as a service","Take Assessment","","","mark as started",""
"passed","Thu Oct 10 09:10:13 GMT 2024","Thu Oct 10 09:10:13 GMT 2024","430","GetLinked Collection","Assessment as a service","Video Interview","","","list questions in an interview pack",""
"passed","Thu Oct 10 09:07:36 GMT 2024","Thu Oct 10 09:07:36 GMT 2024","94","GetLinked Collection","Assessment as a service","Assessment","","","filter test recommendations",""
"passed","Thu Oct 10 09:07:36 GMT 2024","Thu Oct 10 09:07:36 GMT 2024","44","GetLinked Collection","Assessment as a service","Assessment","","","remove section from assessment",""
"passed","Thu Oct 10 09:05:36 GMT 2024","Thu Oct 10 09:06:46 GMT 2024","69977","GetLinked Collection","AUTHENTICATION","Register","","","register",""
