"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","54","Create and add stages to pipeline-invalidPipeline","GetLinked-Recruiter","Wed Dec 11 18:40:30 GMT 2024","passed","Wed Dec 11 18:40:30 GMT 2024","JOB PIPELINE > Create and add stages to pipeline","Jobs","",""
"","65","inviteTeamMember-Invalid Role","GetLinked-Recruiter","Wed Dec 11 18:41:06 GMT 2024","failed","Wed Dec 11 18:41:06 GMT 2024","inviteTeamMember","Team members","",""
"","69","candidate_job_application_progression","GetLinked-Recruiter","Wed Dec 11 18:40:31 GMT 2024","passed","Wed Dec 11 18:40:31 GMT 2024","JOB PIPELINE > candidate job application","Jobs","",""
"","416","invite external candidates","GetLinked-Recruiter","Wed Dec 11 18:40:49 GMT 2024","passed","Wed Dec 11 18:40:49 GMT 2024","Invitation","Assessment and interview","",""
"","26","candidate_job_application_progression-No Auth","GetLinked-Recruiter","Wed Dec 11 18:40:31 GMT 2024","passed","Wed Dec 11 18:40:31 GMT 2024","JOB PIPELINE > candidate job application","Jobs","",""
"","1402","export assessment report","GetLinked-Recruiter","Wed Dec 11 18:40:52 GMT 2024","passed","Wed Dec 11 18:40:54 GMT 2024","Result Managment > export assessment report","Assessment and interview","",""
"","61","create interview pack","GetLinked-Recruiter","Wed Dec 11 18:40:57 GMT 2024","passed","Wed Dec 11 18:40:57 GMT 2024","Video Interview > Create Interview pack","Assessment and interview","",""
"","257","Password complexity - register","GetLinked-Recruiter","Wed Dec 11 18:40:16 GMT 2024","passed","Wed Dec 11 18:40:16 GMT 2024","Register","Onboarding","",""
"","32","create company-No Auth","GetLinked-Recruiter","Wed Dec 11 18:40:26 GMT 2024","passed","Wed Dec 11 18:40:26 GMT 2024","Company > Create Company","Onboarding","",""
"Fields can you can update using this method are below. They're not required. That's why it's partial update.  
  

- name
    
- description
    
- job_type
    
- location
    
- salary_range
    
- salary_currency
    
- salary_negotiable (boolean)
    
- responsibilities (list)
    
- qualifications (list)
    
- skills_required
    
- application_deadline
    
- accepting_applications (boolean)","55","job update-No ID","GetLinked-Recruiter","Wed Dec 11 18:40:33 GMT 2024","passed","Wed Dec 11 18:40:33 GMT 2024","Update job","Jobs","",""
"","27","job pipeline details-Invalid Token","GetLinked-Recruiter","Wed Dec 11 18:40:30 GMT 2024","failed","Wed Dec 11 18:40:30 GMT 2024","JOB PIPELINE > Job Pipeline details","Jobs","",""
"","58","ID verification-No Auth","GetLinked-Recruiter","Wed Dec 11 18:41:00 GMT 2024","passed","Wed Dec 11 18:41:00 GMT 2024","Video Interview > ID Verification","Assessment and interview","",""
"","48","updateProfile-emptyFields","GetLinked-Recruiter","Wed Dec 11 18:41:05 GMT 2024","passed","Wed Dec 11 18:41:05 GMT 2024","updateProfile","Profile","",""
"","29","profileDetails-No Auth","GetLinked-Recruiter","Wed Dec 11 18:41:05 GMT 2024","passed","Wed Dec 11 18:41:05 GMT 2024","profileDetails","Profile","",""
"","61","get a test","GetLinked-Recruiter","Wed Dec 11 18:40:48 GMT 2024","passed","Wed Dec 11 18:40:49 GMT 2024","Test","Assessment and interview","",""
"","1377","onboard_as_global_intern - new user","GetLinked-Recruiter","Wed Dec 11 18:41:02 GMT 2024","passed","Wed Dec 11 18:41:03 GMT 2024","onboard_as_global_intern - new user","Talent pool","",""
"","57","mark as started","GetLinked-Recruiter","Wed Dec 11 18:40:50 GMT 2024","passed","Wed Dec 11 18:40:50 GMT 2024","Take Assessment > MarkasStarted","Assessment and interview","",""
"","33","create a personal company-Invalid Company type","GetLinked-Recruiter","Wed Dec 11 18:40:26 GMT 2024","passed","Wed Dec 11 18:40:26 GMT 2024","Company > Create personal company","Onboarding","",""
"Filter Params

- role (can be a single string or comma seperated strings)
- group (string)
- industry (can be a single string or comma seperated strings)
- skills (can be a single string or comma seperated strings)
- years_of_experience (string)
- location (can be a single string or comma seperated strings)
- education (can be a single string or comma seperated strings)
- language (can be a single string or comma seperated strings)
    
- keywords_percentage (comma seperated int values. e.g keywords_percentage=20,75)","50","fetch data","GetLinked-Recruiter","Wed Dec 11 18:40:44 GMT 2024","passed","Wed Dec 11 18:40:44 GMT 2024","CV PARSER > Group > fetchData","Candidates","",""
"","74","candidate answer","GetLinked-Recruiter","Wed Dec 11 18:40:50 GMT 2024","passed","Wed Dec 11 18:40:50 GMT 2024","Take Assessment > CandidateAnswer","Assessment and interview","",""
"","59","create a personal company","GetLinked-Recruiter","Wed Dec 11 18:40:26 GMT 2024","failed","Wed Dec 11 18:40:26 GMT 2024","Company > Create personal company","Onboarding","",""
"","27","fetch filtered group-noEmail","GetLinked-Recruiter","Wed Dec 11 18:40:43 GMT 2024","passed","Wed Dec 11 18:40:43 GMT 2024","CV PARSER > Group > fetchFilteredGroup","Candidates","",""
"","68","invite candidates viia invite document","GetLinked-Recruiter","Wed Dec 11 18:40:49 GMT 2024","passed","Wed Dec 11 18:40:49 GMT 2024","Invitation","Assessment and interview","",""
"","49","recalculate matching score-Empty Fields","GetLinked-Recruiter","Wed Dec 11 18:40:32 GMT 2024","passed","Wed Dec 11 18:40:32 GMT 2024","JOB PIPELINE > Recalculate matching score","Jobs","",""
"","50","profileDetails","GetLinked-Recruiter","Wed Dec 11 18:41:05 GMT 2024","passed","Wed Dec 11 18:41:05 GMT 2024","profileDetails","Profile","",""
"","60","add or remove questions to assessment interview-Empty Fields","GetLinked-Recruiter","Wed Dec 11 18:40:58 GMT 2024","failed","Wed Dec 11 18:40:58 GMT 2024","Video Interview > add or remove questions to assessment interview","Assessment and interview","",""
"","77","Create and add stages to pipeline","GetLinked-Recruiter","Wed Dec 11 18:40:30 GMT 2024","passed","Wed Dec 11 18:40:30 GMT 2024","JOB PIPELINE > Create and add stages to pipeline","Jobs","",""
"","30","create a personal company-Invalid Token","GetLinked-Recruiter","Wed Dec 11 18:40:27 GMT 2024","passed","Wed Dec 11 18:40:27 GMT 2024","Company > Create personal company","Onboarding","",""
