"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","117","delete a comment-Invalid Comment ID","GetLinked-Recruiter","Fri Dec 06 18:53:47 GMT 2024","passed","Fri Dec 06 18:53:47 GMT 2024","JOB PIPELINE > Comment > Delete Comment","Job","",""
"Fields can you can update using this method are below. They're not required. That's why it's partial update.  
  

- name
    
- description
    
- job_type
    
- location
    
- salary_range
    
- salary_currency
    
- salary_negotiable (boolean)
    
- responsibilities (list)
    
- qualifications (list)
    
- skills_required
    
- application_deadline
    
- accepting_applications (boolean)","166","job update","GetLinked-Recruiter","Fri Dec 06 18:53:56 GMT 2024","passed","Fri Dec 06 18:53:56 GMT 2024","Update job","Job","",""
"","141","updateProfile","GetLinked-Recruiter","Fri Dec 06 18:54:50 GMT 2024","passed","Fri Dec 06 18:54:51 GMT 2024","updateProfile","profile","",""
"","182","add question","GetLinked-Recruiter","Fri Dec 06 18:54:15 GMT 2024","passed","Fri Dec 06 18:54:15 GMT 2024","Assessment > Add Question","Assessment as a service","",""
"","121","Verify Company email-Expired OTP","GetLinked-Recruiter","Fri Dec 06 18:53:46 GMT 2024","failed","Fri Dec 06 18:53:46 GMT 2024","Recruiter","AUTHENTICATION","",""
"","96","track_job_view -Invalid token","GetLinked-Recruiter","Fri Dec 06 18:54:06 GMT 2024","passed","Fri Dec 06 18:54:06 GMT 2024","track_job_view","Job","",""
"","118","recalculate matching score","GetLinked-Recruiter","Fri Dec 06 18:53:53 GMT 2024","passed","Fri Dec 06 18:53:54 GMT 2024","JOB PIPELINE > Recalculate matching score","Job","",""
"","122","remove section from assessment","GetLinked-Recruiter","Fri Dec 06 18:54:16 GMT 2024","passed","Fri Dec 06 18:54:16 GMT 2024","Assessment > DeleteQuestionfromAssessment","Assessment as a service","",""
"","128","verify_account","GetLinked-Recruiter","Fri Dec 06 18:53:33 GMT 2024","passed","Fri Dec 06 18:53:33 GMT 2024","Verify account","AUTHENTICATION","",""
"","112","Empty fields - verify_account","GetLinked-Recruiter","Fri Dec 06 18:53:33 GMT 2024","passed","Fri Dec 06 18:53:33 GMT 2024","Verify account","AUTHENTICATION","",""
"","456","invite external candidates","GetLinked-Recruiter","Fri Dec 06 18:54:17 GMT 2024","passed","Fri Dec 06 18:54:17 GMT 2024","Invitation","Assessment as a service","",""
"","119","Individual candidate result detail","GetLinked-Recruiter","Fri Dec 06 18:54:45 GMT 2024","failed","Fri Dec 06 18:54:45 GMT 2024","Video Interview > Individual candidate result detail","Assessment as a service","",""
"","128","assessment interview detail","GetLinked-Recruiter","Fri Dec 06 18:54:39 GMT 2024","passed","Fri Dec 06 18:54:39 GMT 2024","Video Interview > assessment interview detail","Assessment as a service","",""
"","164","filter jobs-Invalid status","GetLinked-Recruiter","Fri Dec 06 18:54:05 GMT 2024","passed","Fri Dec 06 18:54:05 GMT 2024","Filter jobs","Job","",""
"","145","add or remove questions to assessment interview-Empty Fields","GetLinked-Recruiter","Fri Dec 06 18:54:38 GMT 2024","failed","Fri Dec 06 18:54:38 GMT 2024","Video Interview > add or remove questions to assessment interview","Assessment as a service","",""
"","100","Invalid email - login","GetLinked-Recruiter","Fri Dec 06 18:53:36 GMT 2024","passed","Fri Dec 06 18:53:36 GMT 2024","Login","AUTHENTICATION","",""
"","136","No email - existing_recruiter_talent_request","GetLinked-Recruiter","Fri Dec 06 18:54:50 GMT 2024","passed","Fri Dec 06 18:54:50 GMT 2024","existing_recruiter_talent_request","Global_Intern","",""
"","95","job pipeline details-Invalid Token","GetLinked-Recruiter","Fri Dec 06 18:53:49 GMT 2024","passed","Fri Dec 06 18:53:49 GMT 2024","JOB PIPELINE > Job Pipeline details","Job","",""
"","131","assessment detail","GetLinked-Recruiter","Fri Dec 06 18:54:20 GMT 2024","passed","Fri Dec 06 18:54:20 GMT 2024","Dashboards > Assessment detail","Assessment as a service","",""
"","128","delete assessment interview","GetLinked-Recruiter","Fri Dec 06 18:54:39 GMT 2024","passed","Fri Dec 06 18:54:39 GMT 2024","Video Interview > delete assessment interview","Assessment as a service","",""
"job_types are :

- FULL_TIME
- PART_TIME
- INTERNSHIP
- CONTRACT
- VOLUNTEER
    

job status:

- DRAFT
- OPEN
- CLOSED
    

proficiency level

- INTERN
- ENTRY_LEVEL
- MID_LEVEL
- SENIOR_LEVEL
    

type of assessment

- GENERIC_ASSESSMENT
- CUSTOM_ASSESSMENT","794","create_job","GetLinked-Recruiter","Fri Dec 06 18:53:55 GMT 2024","passed","Fri Dec 06 18:53:55 GMT 2024","Create job","Job","",""
"","116","mark interview as started-No Auth","GetLinked-Recruiter","Fri Dec 06 18:54:43 GMT 2024","passed","Fri Dec 06 18:54:43 GMT 2024","Video Interview > Mark interview as started","Assessment as a service","",""
"","130","get test recommendations","GetLinked-Recruiter","Fri Dec 06 18:54:14 GMT 2024","passed","Fri Dec 06 18:54:14 GMT 2024","Assessment > Test Recommendation","Assessment as a service","",""
"","170","candidate result detail","GetLinked-Recruiter","Fri Dec 06 18:54:07 GMT 2024","passed","Fri Dec 06 18:54:07 GMT 2024","Candidate result detail","Candidates","",""
